2025-08-31 18:14:40,文化休闲,守兔**店,hab***@163.com,捕风追影华夏丰尚国际影城,支出,88.14,花呗,交易成功,2025083122001145901418006665	,T100P4713004873229343545	,,
2025-08-31 03:12:18,投资理财,招商财富宝A,/,余额宝-2025.08.30-收益发放,不计收支,0.10,余额宝,交易成功,20250831351427619901	,	,,
2025-08-30 19:29:28,日用百货,虹桥新港五店,180***@qq.com,上海全家便利店,支出,12.20,宁波银行信用卡(4573),交易成功,2025083022001445901409786132	,SXA1O106417452925	,,
2025-08-30 13:43:41,退款,淘宝闪购,ele***@service.aliyun.com,退款-大润发(华漕店),不计收支,7.46,宁波银行信用卡(4573),退款成功,2025083023001145901410888025_13130601325083038489954796052	,13130600725083068654172796052	,,
2025-08-30 13:23:07,日用百货,淘宝闪购,ele***@service.aliyun.com,大润发(华漕店),支出,15.90,宁波银行信用卡(4573),交易成功,2025083022001145901413225099	,13130600725083078159572796052	,,
2025-08-30 13:17:58,日用百货,淘宝闪购,ele***@service.aliyun.com,大润发(华漕店),支出,76.26,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025083023001145901410888025	,13130600725083068654172796052	,,
2025-08-30 02:13:37,投资理财,招商财富宝A,/,余额宝-2025.08.29-收益发放,不计收支,0.10,余额宝,交易成功,20250830345594426901	,	,,
2025-08-29 20:48:37,日用百货,t***7,176******22,吴老幺火锅100/200/300/400/500代金券,支出,42.72,花呗&花呗立减,等待确认收货,2025082922001145901406285540	,T200P4709815452010343545	,,
2025-08-29 11:21:51,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,7.56,账户余额,交易成功,20250829019130101000900009720963	,20250829009130501000900086704884	,,
2025-08-29 10:45:55,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,辛盛福·老成都饭格子(古美路店)外卖订单,支出,22.85,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025082922001145901406382010	,13100600725082952265674796052	,,
2025-08-29 08:43:19,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.00,碰一下立减,交易成功,2025082922001445901158602237	,SXA1O106305184925	,,
2025-08-29 08:18:27,转账红包,云账户综合服务平台,/,云账户,收入,7.56,,交易成功,20250829020070011520900033957436	,1100797403768279103	,,
2025-08-29 02:06:37,投资理财,招商财富宝A,/,余额宝-2025.08.28-收益发放,不计收支,0.11,余额宝,交易成功,20250829342030736901	,	,,
2025-08-29 00:09:50,转账红包,赵英(赵英),152******38,送英英键盘爱你么么哒,支出,310.00,余额宝,交易成功,20250829200040011100900062966378	,	,,
2025-08-28 21:44:01,日用百货,罗森(七莘路3062店),law***@lawson.com.cn,支付宝支付七莘路3062号店消费,支出,12.27,宁波银行信用卡(4573)&红包&宁波银行立减金,交易成功,2025082822001445901405036674	,678447577088	,,
2025-08-28 11:34:53,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,8.01,账户余额,交易成功,20250828019130101000900008608402	,20250828009130501000900085723044	,,
2025-08-28 08:22:17,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&碰一下立减,交易成功,2025082822001445901400441526	,SXA1O106229268425	,,
2025-08-28 02:07:13,投资理财,招商财富宝A,/,余额宝-2025.08.27-收益发放,不计收支,0.11,余额宝,交易成功,20250828331636403901	,	,,
2025-08-27 23:55:07,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,27.01,,交易成功,20250827300008509645901245596778	,	,,
2025-08-27 23:55:05,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,27.01,,交易成功,20250827020070011580900023508573	,XC182748245479986508	,,
2025-08-27 22:47:20,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车打车-姜师傅-08月27日行程,支出,74.18,宁波银行信用卡(4573),交易成功,2025082722001445901400462928	,210_202508278422278101358034	,,
2025-08-27 12:18:44,转账红包,云账户综合服务平台,/,云账户,收入,8.01,,交易成功,20250827020070011540900018157418	,1100133170521031453	,,
2025-08-27 12:18:42,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,14.00,,交易成功,20250827300008505045901245505249	,	,,
2025-08-27 12:18:41,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,14.00,,交易成功,20250827020070011540900018147736	,XC182535558479986508	,,
2025-08-27 11:16:47,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,湘溪里·老长沙盖码饭(虹梅路店)外卖订单,支出,18.85,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025082722001145901456587087	,13110600725082738437235796052	,,
2025-08-27 09:55:45,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,8.09,账户余额,交易成功,20250827019130101000900007373995	,20250827009130501000900084995547	,,
2025-08-27 08:42:49,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.00,碰一下立减,交易成功,2025082722001445901456052466	,SXA1O106158784125	,,
2025-08-27 02:01:49,投资理财,招商财富宝A,/,余额宝-2025.08.26-收益发放,不计收支,0.11,余额宝,交易成功,20250827325833188901	,	,,
2025-08-26 19:29:13,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,老山东招牌炒鸡(新虹街道店)外卖订单,支出,23.84,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025082622001145901454220559	,13190600725082638017268796052	,,
2025-08-26 17:25:10,转账红包,云账户综合服务平台,/,云账户,收入,8.09,,交易成功,20250826020070011560900011746098	,1099847940283285641	,,
2025-08-26 17:25:07,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,21.00,,交易成功,20250826300008507045901244710773	,	,,
2025-08-26 17:25:06,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,21.00,,交易成功,20250826020070011560900011762689	,XC182301996479986508	,,
2025-08-26 08:38:05,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&碰一下立减,交易成功,2025082622001445901451349606	,SXA1O106084612925	,,
2025-08-26 02:01:49,投资理财,招商财富宝A,/,余额宝-2025.08.25-收益发放,不计收支,0.11,余额宝,交易成功,20250826320411935901	,	,,
2025-08-25 11:00:00,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,一碗泡泡·来自黄山的小馄饨外卖订单,支出,17.75,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025082522001145901445573660	,13110600725082572049696796052	,,
2025-08-25 09:21:38,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,14.91,账户余额,交易成功,20250825019130101000900005966213	,20250825009130501000900083635149	,,
2025-08-25 08:41:28,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.00,碰一下立减,交易成功,2025082522001445901446828431	,SXA1O106014543625	,,
2025-08-25 02:13:41,投资理财,招商财富宝A,/,余额宝-2025.08.24-收益发放,不计收支,0.11,余额宝,交易成功,20250825315335578901	,	,,
2025-08-24 18:26:17,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,7.00,,交易成功,20250824300008507445901242988522	,	,,
2025-08-24 18:26:16,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,7.00,,交易成功,20250824020070011560900092597394	,XC181671616479986508	,,
2025-08-24 15:53:28,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,霸王茶姬(上海虹丰生活广场店)外卖订单,支出,18.70,宁波银行信用卡(4573),交易成功,2025082422001145901443132832	,13150600725082491055922796052	,,
2025-08-24 13:25:59,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车打车-李师傅-08月24日行程,支出,15.73,宁波银行信用卡(4573)&宁波银行立减金&支付宝打车券,交易成功,2025082422001445901438841196	,210_202508248419552001384973	,,
2025-08-24 12:19:35,转账红包,云账户综合服务平台,/,云账户,收入,14.91,,交易成功,20250824020070011540900089340143	,1099046138826703579	,,
2025-08-24 12:19:33,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,26.00,,交易成功,20250824300008505045901243197921	,	,,
2025-08-24 12:19:32,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,26.00,,交易成功,20250824020070011540900089422060	,XC181556276479986508	,,
2025-08-24 11:36:20,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,6.62,账户余额,交易成功,20250824019130101000900005376072	,20250824009130501000900083146066	,,
2025-08-24 10:29:04,转账红包,云账户综合服务平台,/,云账户,收入,6.62,,交易成功,20250824020070011530900088033263	,1099018316364108014	,,
2025-08-24 10:29:02,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,9.00,,交易成功,20250824300008504245901243352980	,	,,
2025-08-24 10:29:01,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,9.00,,交易成功,20250824020070011530900088015824	,XC181517368479986508	,,
2025-08-24 10:19:11,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,绝味鸭脖(北翟路2店)外卖订单,支出,21.65,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025082422001145901443385679	,13100600725082424681278796052	,,
2025-08-24 02:04:48,投资理财,招商财富宝A,/,余额宝-2025.08.23-收益发放,不计收支,0.11,余额宝,交易成功,20250824310232755901	,	,,
2025-08-23 12:14:52,交通出行,哈啰出行,zij***@hellobike.com,哈啰出行先乘后付,支出,56.37,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025082322001445901437660049	,CPR250823121450368224519172N	,,
2025-08-23 10:33:19,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,爷爷不泡茶(上海航头浦乐汇店)外卖订单,支出,11.95,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025082322001145901435860224	,13100600725082362374438796052	,,
2025-08-23 02:30:48,投资理财,招商财富宝A,/,余额宝-2025.08.22-收益发放,不计收支,0.12,余额宝,交易成功,20250823308197899901	,	,,
2025-08-22 21:39:52,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,26.01,,交易成功,20250822300008508745901241895001	,	,,
2025-08-22 21:39:51,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,26.01,,交易成功,20250822020070011580900074840432	,XC181102289479986508	,,
2025-08-22 10:08:23,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-08-22 08:08:20,支出,2.00,宁波银行信用卡(4573),交易成功,2025082222001445901432938777	,25082210082390300032	,,
2025-08-22 09:33:19,文化休闲,云汉仙侠录,rui***@163.com,游戏元宝,支出,41.81,宁波银行信用卡(4573)&到店扫码支付红包,交易成功,2025082222001445901432882998	,202508220933144273513	,,
2025-08-22 09:23:22,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,24.37,账户余额,交易成功,20250822019130101000900003313762	,20250822009130501000900081883308	,,
2025-08-22 08:59:59,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,七宝-漕河泾开发区,支出,2.64,宁波银行信用卡(4573)&宁波银行立减,交易成功,2025082222001445901432612077	,20250822085958154023083325931753	,,
2025-08-22 08:40:43,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&碰一下立减,交易成功,2025082222001445901430544807	,SXA1O105814005825	,,
2025-08-22 02:16:21,投资理财,招商财富宝A,/,余额宝-2025.08.21-收益发放,不计收支,0.11,余额宝,交易成功,20250822399171574901	,	,,
2025-08-21 23:39:51,转账红包,云账户综合服务平台,/,云账户,收入,8.00,,交易成功,20250821020070011580900065947128	,1098130221867454583	,,
2025-08-21 23:39:49,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,10.00,,交易成功,20250821300008509545901241637755	,	,,
2025-08-21 23:39:48,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,10.00,,交易成功,20250821020070011580900065863306	,XC180798513479986508	,,
2025-08-21 16:50:25,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,湘溪里·老长沙盖码饭(虹梅路店)外卖订单,支出,16.85,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025082122001145901430077935	,13160600725082113160795796052	,,
2025-08-21 16:39:03,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,绝味鸭脖(吴中路店)外卖订单,支出,20.85,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025082122001145901430042829	,13160600725082153854445796052	,,
2025-08-21 16:35:08,转账红包,云账户综合服务平台,/,云账户,收入,16.37,,交易成功,20250821020070011560900063168492	,1098023410569039963	,,
2025-08-21 08:32:54,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,4.50,宁波银行信用卡(4573)&碰一下立减,交易成功,2025082122001445901423194218	,SXA1O105736600225	,,
2025-08-21 02:11:44,投资理财,招商财富宝A,/,余额宝-2025.08.20-收益发放,不计收支,0.11,余额宝,交易成功,20250821394460792901	,	,,
2025-08-20 11:06:47,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,湘溪里·老长沙盖码饭(虹梅路店)外卖订单,支出,13.83,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025082022001145901422848183	,13110600725082014391999796052	,,
2025-08-20 10:35:21,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,21.82,账户余额,交易成功,20250820019130101000900001847895	,20250820009130501000900080661834	,,
2025-08-20 08:49:24,转账红包,云账户综合服务平台,/,云账户,收入,21.82,,交易成功,20250820020070011520900048446341	,1097543612885356878	,,
2025-08-20 08:49:11,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,26.00,,交易成功,20250820300008503645901239616967	,	,,
2025-08-20 08:49:09,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,26.00,,交易成功,20250820020070011520900048575801	,XC180197859479986508	,,
2025-08-20 08:38:01,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&碰一下立减,交易成功,2025082022001445901413872348	,SXA1O105662298025	,,
2025-08-20 02:10:32,投资理财,招商财富宝A,/,余额宝-2025.08.19-收益发放,不计收支,0.10,余额宝,交易成功,20250820391605779901	,	,,
2025-08-19 08:38:15,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&碰一下立减,交易成功,2025081922001445901409427523	,SXA1O105588576825	,,
2025-08-19 02:01:31,投资理财,招商财富宝A,/,余额宝-2025.08.18-收益发放,不计收支,0.12,余额宝,交易成功,20250819382321735901	,	,,
2025-08-18 20:51:10,日用百货,淘宝闪购,ele***@service.aliyun.com,大润发(华漕店),支出,17.74,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025081822001145901412895922	,13200600725081839676903796052	,,
2025-08-18 14:16:02,日用百货,t***3,147******57,i5-1135G7 SRK05,支出,349.82,花呗&花呗立减,交易成功,2025081822001145901412678358	,T200P4690212195467343545	,,
2025-08-18 11:15:18,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,湘溪里·老长沙盖码饭(虹梅路店)外卖订单,支出,16.88,花呗,交易成功,2025081822001145901413535382	,13110600725081884096620796052	,,
2025-08-18 08:37:28,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,4.50,宁波银行信用卡(4573)&碰一下立减,交易成功,2025081822001445901409338503	,SXA1O105515008925	,,
2025-08-18 02:11:46,投资理财,招商财富宝A,/,余额宝-2025.08.17-收益发放,不计收支,0.10,余额宝,交易成功,20250818376953436901	,	,,
2025-08-17 02:10:38,投资理财,招商财富宝A,/,余额宝-2025.08.16-收益发放,不计收支,0.10,余额宝,交易成功,20250817371912781901	,	,,
2025-08-16 21:13:00,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,东方体育中心-国家会展中心,支出,5.00,宁波银行信用卡(4573),交易成功,2025081622001445901403869183	,20250816211259248023083486125517	,,
2025-08-16 18:06:44,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,淮海中路-东方体育中心,支出,4.00,宁波银行信用卡(4573),交易成功,2025081622001445901404605246	,20250816180643558023083103500650	,,
2025-08-16 14:48:06,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,国家会展中心-陕西南路,支出,4.00,宁波银行信用卡(4573),交易成功,2025081622001445901402422382	,20250816144805524072033303131476	,,
2025-08-16 10:50:24,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,20.02,账户余额,交易成功,20250816019130101000900099044786	,20250816009130501000900078424514	,,
2025-08-16 02:05:39,投资理财,招商财富宝A,/,余额宝-2025.08.15-收益发放,不计收支,0.11,余额宝,交易成功,20250816365584537901	,	,,
2025-08-15 21:27:26,转账红包,云账户综合服务平台,/,云账户,收入,20.02,,交易成功,20250815020070011580900007077832	,1095922619955789932	,,
2025-08-15 11:25:48,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,12.01,账户余额,交易成功,20250815019130101000900098055271	,20250815009130501000900077568477	,,
2025-08-15 11:08:02,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,湘溪里·老长沙盖码饭(虹梅路店)外卖订单,支出,15.83,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025081522001145901455461580	,13110600725081515166078796052	,,
2025-08-15 09:14:20,转账红包,云账户综合服务平台,/,云账户,收入,12.01,,交易成功,20250815020070011520900099043833	,1095737981866070758	,,
2025-08-15 09:14:18,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,14.00,,交易成功,20250815300008503745901236771778	,	,,
2025-08-15 09:14:16,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,14.00,,交易成功,20250815020070011520900099094911	,XC178616493479986508	,,
2025-08-15 08:40:47,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&碰一下立减,交易成功,2025081522001445901455517745	,SXA1O105316001625	,,
2025-08-15 02:09:44,投资理财,招商财富宝A,/,余额宝-2025.08.14-收益发放,不计收支,0.10,余额宝,交易成功,20250815362483776901	,	,,
2025-08-14 08:40:48,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,4.80,宁波银行信用卡(4573)&碰一下立减,交易成功,2025081422001445901451117191	,SXA1O105241848925	,,
2025-08-14 02:14:44,投资理财,招商财富宝A,/,余额宝-2025.08.13-收益发放,不计收支,0.10,余额宝,交易成功,20250814355971509901	,	,,
2025-08-14 01:50:10,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,21.34,账户余额,交易成功,20250814019130101000900096660231	,20250814009130501000900077259194	,,
2025-08-13 18:46:04,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,25.00,,交易成功,20250813300008507645901235635253	,	,,
2025-08-13 18:46:03,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,25.00,,交易成功,20250813020070011560900085989648	,XC178132910479986508	,,
2025-08-13 17:21:10,转账红包,云账户综合服务平台,/,云账户,收入,21.34,,交易成功,20250813020070011560900085776098	,1095135871201959943	,,
2025-08-13 08:40:54,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&碰一下立减,交易成功,2025081322001445901441829262	,SXA1O105165352725	,,
2025-08-13 02:19:38,投资理财,招商财富宝A,/,余额宝-2025.08.12-收益发放,不计收支,0.10,余额宝,交易成功,20250813349728937901	,	,,
2025-08-12 11:06:26,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,14.29,账户余额,交易成功,20250812019130101000900095491276	,20250812009130501000900075632916	,,
2025-08-12 09:47:37,转账红包,云账户综合服务平台,/,云账户,收入,6.27,,交易成功,20250812020070011520900072102166	,1094659149964755781	,,
2025-08-12 08:39:26,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,4.50,宁波银行信用卡(4573)&碰一下立减,交易成功,2025081222001445901441879651	,SXA1O105091105725	,,
2025-08-12 02:10:39,投资理财,招商财富宝A,/,余额宝-2025.08.11-收益发放,不计收支,0.10,余额宝,交易成功,20250812345579795901	,	,,
2025-08-11 18:19:29,转账红包,云账户综合服务平台,/,云账户,收入,8.02,,交易成功,20250811020070011560900067754329	,1094425821663715498	,,
2025-08-11 11:20:35,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,湘溪里·老长沙盖码饭(虹梅路店)外卖订单,支出,16.83,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025081122001145901436998427	,13110600725081168006935796052	,,
2025-08-11 08:32:21,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,4.50,宁波银行信用卡(4573)&碰一下立减,交易成功,2025081122001445901437264976	,SXA1O105016537025	,,
2025-08-11 02:13:27,投资理财,招商财富宝A,/,余额宝-2025.08.10-收益发放,不计收支,0.10,余额宝,交易成功,20250811339544017901	,	,,
2025-08-10 10:59:39,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,26.79,账户余额,交易成功,20250810019130101000900093547554	,20250810009130501000900074621830	,,
2025-08-10 02:42:11,投资理财,招商财富宝A,/,余额宝-2025.08.09-收益发放,不计收支,0.10,余额宝,交易成功,20250810333537297901	,	,,
2025-08-09 18:42:18,转账红包,云账户综合服务平台,/,云账户,收入,26.79,,交易成功,20250809020070011560900048398556	,1093706719466864739	,,
2025-08-09 09:20:04,信用借还,花呗,/,花呗自动还款-2025年08月账单,不计收支,521.19,余额宝,还款成功,2025080929020999900191521575	,	,,
2025-08-09 02:04:38,投资理财,招商财富宝A,/,余额宝-2025.08.08-收益发放,不计收支,0.12,余额宝,交易成功,20250809329844819901	,	,,
2025-08-08 20:55:10,餐饮美食,上海市闵行区吴传虎饮品店,/,蜜雪冰城937802店,支出,2.50,宁波银行信用卡(4573)&碰一下立减,交易成功,2025080822001445901420813417	,271266000048180000157767857922125080820551067478	,,
2025-08-08 11:41:54,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,湘溪里·老长沙盖码饭(虹梅路店)外卖订单,支出,17.83,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025080822001145901425373284	,13110600725080862528602796052	,,
2025-08-08 08:29:17,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.80,宁波银行信用卡(4573)&碰一下立减,交易成功,2025080822001445901416872673	,SXA1O104817535525	,,
2025-08-08 02:11:21,投资理财,招商财富宝A,/,余额宝-2025.08.07-收益发放,不计收支,0.12,余额宝,交易成功,20250808325926826901	,	,,
2025-08-07 22:28:53,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车打车-陆师傅-08月07日行程,支出,62.27,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025080722001445901418327363	,210_202508078406101601669351	,,
2025-08-07 20:57:33,日用百货,古美路二店,180***@qq.com,上海全家便利店,支出,4.78,宁波银行信用卡(4573)&红包,交易成功,2025080722001445901420133209	,SXA1O95412016228	,,
2025-08-07 11:32:52,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,21.14,账户余额,交易成功,20250807019130101000900091190222	,20250807009130501000900072956529	,,
2025-08-07 11:09:53,生活服务,美团,it_***@meituan.com,YogurtDay酸奶（鑫耀光环Live店）-美团App-25080711100300001301843457643498,支出,15.00,宁波银行信用卡(4573),交易成功,2025080722001445901418904091	,20250807110949U24657048617663919	,,
2025-08-07 08:33:41,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.76,宁波银行信用卡(4573)&红包&碰一下立减,交易成功,2025080723001445901418349896	,SXA1O104744035225	,,
2025-08-07 02:15:14,投资理财,招商财富宝A,/,余额宝-2025.08.06-收益发放,不计收支,0.12,余额宝,交易成功,20250807320308110901	,	,,
2025-08-06 22:43:07,转账红包,云账户综合服务平台,/,云账户,收入,1.11,,交易成功,20250806020070011580900018684516	,1092680168486981690	,,
2025-08-06 22:43:05,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,13.00,,交易成功,20250806300008509145901230053519	,	,,
2025-08-06 22:43:03,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,13.00,,交易成功,20250806020070011580900018474289	,XC175898454479986508	,,
2025-08-06 11:16:59,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,渝八两重庆鸡公煲(上海漕河泾科技绿洲店)外卖订单,支出,20.85,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025080622001145901412390819	,13110600725080664795203796052	,,
2025-08-06 09:03:53,转账红包,云账户综合服务平台,/,云账户,收入,20.03,,交易成功,20250806020070011520900010750926	,1092474112724947521	,,
2025-08-06 08:35:06,日用百货,沪松公路五店,180***@qq.com,上海全家便利店,支出,0.77,宁波银行信用卡(4573)&红包&碰一下立减,交易成功,2025080622001445901413981003	,SXA1O104669550725	,,
2025-08-06 02:10:11,投资理财,招商财富宝A,/,余额宝-2025.08.05-收益发放,不计收支,0.12,余额宝,交易成功,20250806311533004901	,	,,
