170,2,3,ALIPAY,PLATFORM_ORDER,30a2e6e3bb73b7ce22c3704fc860b0e1,"{""amount"": ""2.80"", ""remark"": """", ""tradeTime"": ""2025-12-10 08:45:59"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""沪松公路五店"", ""tradeOrderNo"": ""2025121022001445901439176181\t"", ""paymentMethod"": ""宁波银行信用卡(4573)"", ""tradeCategory"": ""日用百货"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""SXA1O2535987426\t"", ""productDescription"": ""上海全家便利店"", ""counterpartyAccount"": ""180***@qq.com""}",2025121022001445901439176181	,2025-12-10 08:45:59,2.80,OUT,沪松公路五店,4573,上海全家便利店 - 日用百货,1802,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,便利店
56,2,3,ALIPAY,PLATFORM_ORDER,1a2f975187d28444cc5e7fc7d1c7d821,"{""amount"": ""1.95"", ""remark"": """", ""tradeTime"": ""2025-12-31 10:13:05"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""上海公共交通卡股份有限公司"", ""tradeOrderNo"": ""2025123122001445901439760028\t"", ""paymentMethod"": ""花呗&花呗立减"", ""tradeCategory"": ""交通出行"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""25123110130510400486\t"", ""productDescription"": ""上海公交-803路-2025-12-31 08:13:02"", ""counterpartyAccount"": ""jtk***@sptcc.com""}",2025123122001445901439760028	,2025-12-31 10:13:05,1.95,OUT,上海公共交通卡股份有限公司,花呗&花呗立减,上海公交-803路-2025-12-31 08:13:02 - 交通出行,203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,交通补贴
171,2,3,ALIPAY,PLATFORM_ORDER,243525287273101acbfcfa103fa138ad,"{""amount"": ""6.00"", ""remark"": """", ""tradeTime"": ""2025-12-09 21:01:48"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""上海公共交通卡股份有限公司"", ""tradeOrderNo"": ""2025120922001445901436032325\t"", ""paymentMethod"": ""宁波银行信用卡(4573)"", ""tradeCategory"": ""交通出行"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""25120921014810500120\t"", ""productDescription"": ""上海地铁-漕河泾开发区-2025-12-09 18:24:58-市域线虹桥T2航站楼-2025-12-09 19:01:45"", ""counterpartyAccount"": ""zfb***@sptcc.com""}",2025120922001445901436032325	,2025-12-09 21:01:48,6.00,OUT,上海公共交通卡股份有限公司,4573,上海地铁-漕河泾开发区-2025-12-09 18:24:58-市域线虹桥T2航站楼-2025-12-09 19:01:45 - 交通出行,203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,交通补贴
58,2,3,ALIPAY,PLATFORM_ORDER,a0fb3c556c499cb5aec434b04cbbe5e4,"{""amount"": ""2.92"", ""remark"": """", ""tradeTime"": ""2025-12-30 23:12:57"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""上海公共交通卡股份有限公司"", ""tradeOrderNo"": ""2025123022001445901441403039\t"", ""paymentMethod"": ""花呗&花呗立减"", ""tradeCategory"": ""交通出行"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""25123023125710400144\t"", ""productDescription"": ""上海地铁-漕河泾开发区-2025-12-30 21:03:33-七宝-2025-12-30 21:12:54"", ""counterpartyAccount"": ""zfb***@sptcc.com""}",2025123022001445901441403039	,2025-12-30 23:12:57,2.92,OUT,上海公共交通卡股份有限公司,花呗&花呗立减,上海地铁-漕河泾开发区-2025-12-30 21:03:33-七宝-2025-12-30 21:12:54 - 交通出行,203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,交通补贴
172,2,3,ALIPAY,PLATFORM_ORDER,c01fca46e953dd899631049f617fc0b6,"{""amount"": ""156.54"", ""remark"": """", ""tradeTime"": ""2025-12-09 19:03:59"", ""tradeStatus"": ""交易关闭"", ""counterparty"": ""xi**店"", ""tradeOrderNo"": ""2025120922001145901436242633\t"", ""paymentMethod"": ""宁波银行信用卡(4573)&优惠"", ""tradeCategory"": ""数码电器"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""T200P4934221524168343545\t"", ""productDescription"": ""【优惠价】西伯利亚羽DM02双金标无线蓝牙降噪耳机头戴式有线电脑游戏耳麦 等多件"", ""counterpartyAccount"": ""xib***@163.com""}",2025120922001145901436242633	,2025-12-09 19:03:59,156.54,OUT,xi**店,4573,【优惠价】西伯利亚羽DM02双金标无线蓝牙降噪耳机头戴式有线电脑游戏耳麦 等多件 - 数码电器,1807,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,数码产品
60,2,3,ALIPAY,PLATFORM_ORDER,b9dd7b02b7704331aa1da03d0cddcb82,"{""amount"": ""20.33"", ""remark"": """", ""tradeTime"": ""2025-12-30 18:19:23"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""玖集科产店"", ""tradeOrderNo"": ""2025123022001445901436068072\t"", ""paymentMethod"": ""宁波银行信用卡(4573)"", ""tradeCategory"": ""餐饮美食"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""69126600004836000083620251230615444281\t"", ""productDescription"": ""玖集科产大厦店-消费"", ""counterpartyAccount"": ""/""}",2025123022001445901436068072	,2025-12-30 18:19:23,20.33,OUT,玖集科产店,4573,玖集科产大厦店-消费 - 餐饮美食,16,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,餐饮美食
173,2,3,ALIPAY,PLATFORM_ORDER,faaaae951f4e0a963fea95c7aa963e03,"{""amount"": ""444.91"", ""remark"": """", ""tradeTime"": ""2025-12-09 19:03:59"", ""tradeStatus"": ""交易关闭"", ""counterparty"": ""圣维**店"", ""tradeOrderNo"": ""2025120922001145901439035214\t"", ""paymentMethod"": ""宁波银行信用卡(4573)&优惠"", ""tradeCategory"": ""家居家装"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""T200P4934221524171343545\t"", ""productDescription"": ""【优惠价】新疆棉花被子冬被棉被被芯冬季加厚2025新款纯棉全棉长绒棉絮冬天 等多件"", ""counterpartyAccount"": ""365***@qq.com""}",2025120922001145901439035214	,2025-12-09 19:03:59,444.91,OUT,圣维**店,4573,【优惠价】新疆棉花被子冬被棉被被芯冬季加厚2025新款纯棉全棉长绒棉絮冬天 等多件 - 家居家装,2211,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,装修
62,2,3,ALIPAY,PLATFORM_ORDER,a1d4cda2910d77cc7fc91bfebc439b5f,"{""amount"": ""22.00"", ""remark"": """", ""tradeTime"": ""2025-12-30 10:46:45"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""杭州柏鹿信息技术有限公司"", ""tradeOrderNo"": ""20251230020070011530900061965587\t"", ""paymentMethod"": """", ""tradeCategory"": ""转账红包"", ""incomeOrExpense"": ""收入"", ""merchantOrderNo"": ""XC227915197479986508\t"", ""productDescription"": ""小蚕提现"", ""counterpartyAccount"": ""/""}",20251230020070011530900061965587	,2025-12-30 10:46:45,22.00,IN,杭州柏鹿信息技术有限公司,null,小蚕提现 - 转账红包,3203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,储蓄卡⇄支付平台
174,2,3,ALIPAY,PLATFORM_ORDER,da70e5c7812f5b00c82efd302dddff50,"{""amount"": ""1.76"", ""remark"": """", ""tradeTime"": ""2025-12-09 11:02:36"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""上海公共交通卡股份有限公司"", ""tradeOrderNo"": ""2025120922001445901432464966\t"", ""paymentMethod"": ""宁波银行信用卡(4573)&宁波银行立减金"", ""tradeCategory"": ""交通出行"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""25120911023610400040\t"", ""productDescription"": ""上海地铁-七宝-2025-12-09 08:51:57-漕河泾开发区-2025-12-09 09:02:33"", ""counterpartyAccount"": ""zfb***@sptcc.com""}",2025120922001445901432464966	,2025-12-09 11:02:36,1.76,OUT,上海公共交通卡股份有限公司,4573,上海地铁-七宝-2025-12-09 08:51:57-漕河泾开发区-2025-12-09 09:02:33 - 交通出行,203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,交通补贴
208,2,3,ALIPAY,PLATFORM_ORDER,81d6d0c721bd1f9f88618e341a6d8053,"{""amount"": ""1.00"", ""remark"": """", ""tradeTime"": ""2025-12-01 10:53:57"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""上海公共交通卡股份有限公司"", ""tradeOrderNo"": ""2025120122001445901445591121\t"", ""paymentMethod"": ""宁波银行信用卡(4573)&宁波银行立减金"", ""tradeCategory"": ""交通出行"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""25120110535610500528\t"", ""productDescription"": ""上海地铁-七宝-2025-12-01 08:44:18-漕河泾开发区-2025-12-01 08:53:53"", ""counterpartyAccount"": ""zfb***@sptcc.com""}",2025120122001445901445591121	,2025-12-01 10:53:57,1.00,OUT,上海公共交通卡股份有限公司,4573,上海地铁-七宝-2025-12-01 08:44:18-漕河泾开发区-2025-12-01 08:53:53 - 交通出行,203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,交通补贴
144,2,3,ALIPAY,PLATFORM_ORDER,17b46a221111e31a7459b821b40fc0b3,"{""amount"": ""1.00"", ""remark"": """", ""tradeTime"": ""2025-12-15 10:57:44"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""上海公共交通卡股份有限公司"", ""tradeOrderNo"": ""2025121522001445901410060306\t"", ""paymentMethod"": ""宁波银行信用卡(4573)&宁波银行立减金"", ""tradeCategory"": ""交通出行"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""25121510574310400696\t"", ""productDescription"": ""上海地铁-七宝-2025-12-15 08:46:30-漕河泾开发区-2025-12-15 08:57:40"", ""counterpartyAccount"": ""zfb***@sptcc.com""}",2025121522001445901410060306	,2025-12-15 10:57:44,1.00,OUT,上海公共交通卡股份有限公司,4573,上海地铁-七宝-2025-12-15 08:46:30-漕河泾开发区-2025-12-15 08:57:40 - 交通出行,203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,交通补贴
160,2,3,ALIPAY,PLATFORM_ORDER,6d3ff9c40850d89b659839f07ce3d62a,"{""amount"": ""1.00"", ""remark"": """", ""tradeTime"": ""2025-12-11 23:44:07"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""上海公共交通卡股份有限公司"", ""tradeOrderNo"": ""2025121122001445901448690609\t"", ""paymentMethod"": ""宁波银行信用卡(4573)"", ""tradeCategory"": ""交通出行"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""25121123440710500012\t"", ""productDescription"": ""上海公交-803路-2025-12-11 21:44:04"", ""counterpartyAccount"": ""jtk***@sptcc.com""}",2025121122001445901448690609	,2025-12-11 23:44:07,1.00,OUT,上海公共交通卡股份有限公司,4573,上海公交-803路-2025-12-11 21:44:04 - 交通出行,203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,交通补贴
240,2,3,ALIPAY,PLATFORM_ORDER,e2213f117b7f3f7d57e2ad110b98077c,"{""amount"": ""1.00"", ""remark"": """", ""tradeTime"": ""2025-11-24 10:54:20"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""上海公共交通卡股份有限公司"", ""tradeOrderNo"": ""2025112422001445901406030719\t"", ""paymentMethod"": ""宁波银行信用卡(4573)&宁波银行立减金"", ""tradeCategory"": ""交通出行"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""25112410542010500392\t"", ""productDescription"": ""上海地铁-七宝-2025-11-24 08:43:21-漕河泾开发区-2025-11-24 08:54:17"", ""counterpartyAccount"": ""zfb***@sptcc.com""}",2025112422001445901406030719	,2025-11-24 10:54:20,1.00,OUT,上海公共交通卡股份有限公司,4573,上海地铁-七宝-2025-11-24 08:43:21-漕河泾开发区-2025-11-24 08:54:17 - 交通出行,203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:36,3,2026-02-04 15:49:36,0,交通补贴
304,2,3,ALIPAY,PLATFORM_ORDER,821fc62930bfb797ebb2fea09cdc0630,"{""amount"": ""12.00"", ""remark"": """", ""tradeTime"": ""2025-11-10 12:28:30"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""杭州柏鹿信息技术有限公司"", ""tradeOrderNo"": ""20251110020070011540900077021213\t"", ""paymentMethod"": """", ""tradeCategory"": ""转账红包"", ""incomeOrExpense"": ""收入"", ""merchantOrderNo"": ""XC208882623479986508\t"", ""productDescription"": ""小蚕提现"", ""counterpartyAccount"": ""/""}",20251110020070011540900077021213	,2025-11-10 12:28:30,12.00,IN,杭州柏鹿信息技术有限公司,null,小蚕提现 - 转账红包,3203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:36,3,2026-02-04 15:49:36,0,储蓄卡⇄支付平台
84,2,3,ALIPAY,PLATFORM_ORDER,206109b56a4f60f17b1ba645d8406b3e,"{""amount"": ""23.30"", ""remark"": """", ""tradeTime"": ""2025-12-26 11:08:31"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""淘宝闪购"", ""tradeOrderNo"": ""2025122622001145901409602418\t"", ""paymentMethod"": ""宁波银行信用卡(4573)&宁波银行立减金"", ""tradeCategory"": ""餐饮美食"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""13110600725122621508536796052\t"", ""productDescription"": ""黑猫面馆(漕河泾店)外卖订单"", ""counterpartyAccount"": ""e50***@alibaba-inc.com""}",2025122622001145901409602418	,2025-12-26 11:08:31,23.30,OUT,淘宝闪购,4573,黑猫面馆(漕河泾店)外卖订单 - 餐饮美食,1803,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,网购
192,2,3,ALIPAY,PLATFORM_ORDER,d0ab72f07d3b2aa2a4e5c5d1ff8a6ab2,"{""amount"": ""20.18"", ""remark"": """", ""tradeTime"": ""2025-12-03 17:20:06"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""玖集科产店"", ""tradeOrderNo"": ""2025120323001445901400424747\t"", ""paymentMethod"": ""宁波银行信用卡(4573)"", ""tradeCategory"": ""餐饮美食"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""13126600004836000083620251203712096062\t"", ""productDescription"": ""玖集科产大厦店-消费"", ""counterpartyAccount"": ""/""}",2025120323001445901400424747	,2025-12-03 17:20:06,20.18,OUT,玖集科产店,4573,玖集科产大厦店-消费 - 餐饮美食,16,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,餐饮美食
112,2,3,ALIPAY,PLATFORM_ORDER,7a8aa38d1abd3975e56df4594df80ac9,"{""amount"": ""2.00"", ""remark"": """", ""tradeTime"": ""2025-12-22 10:00:34"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""上海公共交通卡股份有限公司"", ""tradeOrderNo"": ""2025122222001445901443961751\t"", ""paymentMethod"": ""宁波银行信用卡(4573)"", ""tradeCategory"": ""交通出行"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""25122210003410500159\t"", ""productDescription"": ""上海公交-803路-2025-12-22 08:00:31"", ""counterpartyAccount"": ""jtk***@sptcc.com""}",2025122222001445901443961751	,2025-12-22 10:00:34,2.00,OUT,上海公共交通卡股份有限公司,4573,上海公交-803路-2025-12-22 08:00:31 - 交通出行,203,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,交通补贴
224,2,3,ALIPAY,PLATFORM_ORDER,2405267cf50405ba93b5f435125bc177,"{""amount"": ""18.55"", ""remark"": """", ""tradeTime"": ""2025-11-27 18:37:07"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""酷味乐虹梅路店"", ""tradeOrderNo"": ""2025112722001445901419668398\t"", ""paymentMethod"": ""宁波银行信用卡(4573)"", ""tradeCategory"": ""餐饮美食"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""081266000048250000705500990649251127\t"", ""productDescription"": ""酷味乐智选餐厅(虹梅路店)订单"", ""counterpartyAccount"": ""/""}",2025112722001445901419668398	,2025-11-27 18:37:07,18.55,OUT,酷味乐虹梅路店,4573,酷味乐智选餐厅(虹梅路店)订单 - 餐饮美食,1601,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:36,3,2026-02-04 15:49:36,0,三餐
176,2,3,ALIPAY,PLATFORM_ORDER,0b3387eb36b3d289335f72f7587aeae3,"{""amount"": ""64.88"", ""remark"": """", ""tradeTime"": ""2025-12-08 23:44:47"", ""tradeStatus"": ""交易成功"", ""counterparty"": ""滴滴出行"", ""tradeOrderNo"": ""2025120822001445901433820785\t"", ""paymentMethod"": ""宁波银行信用卡(4573)&宁波银行立减金"", ""tradeCategory"": ""交通出行"", ""incomeOrExpense"": ""支出"", ""merchantOrderNo"": ""210_202512088504770901426536\t"", ""productDescription"": ""滴滴快车打车-路师傅-12月08日行程"", ""counterpartyAccount"": ""chu***@didichuxing.com""}",2025120822001445901433820785	,2025-12-08 23:44:47,64.88,OUT,滴滴出行,4573,滴滴快车打车-路师傅-12月08日行程 - 交通出行,1703,2.0.0,0,2026-02-04 15:49:33,PARSED,3,2026-02-04 15:49:35,3,2026-02-04 15:49:35,0,网约车
